RSN,Vs30,EQID,Magnitude,Rjb,Lowest Usable Freq - Ave. Component (Hz),Tp,Duration_5_75,Duration_5_95,EQname,StationName
5984,576.04,280.0,7.2,160.77,0.025,-999.0,18.67586649623055,38.637388007493854,El Mayor-Cucapah,Domenigoni Reservoir
5985,202.26,280.0,7.2,22.83,0.05,-999.0,8.339452391789528,13.55108869393505,El Mayor-Cucapah,El Centro Differential Array
5986,361.0,280.0,7.2,130.15,0.025,-999.0,10.50089568268248,22.667461650835648,El Mayor-Cucapah,"Anza, Mitchell Rd."
5987,611.0,280.0,7.2,116.95,0.038,-999.0,17.61456947154595,31.308703927041797,El Mayor-Cucapah,Dos Picos County Park
5988,196.0,280.0,7.2,30.18,0.075,-999.0,20.86627822158635,57.41664574789565,El Mayor-Cucapah,"Meloland, E Holton Rd."
5989,162.94,280.0,7.2,40.96,0.075,-999.0,17.2519141925924,66.57941936158446,El Mayor-Cucapah,El Centro Array #3
5990,210.51,280.0,7.2,27.42,0.025,-999.0,16.51570304016865,36.726670936347304,El Mayor-Cucapah,El Centro Array #7
5991,202.85,280.0,7.2,19.36,0.1,-999.0,10.874450821062505,22.5814593683445,El Mayor-Cucapah,El Centro Array #10
5992,196.25,280.0,7.2,15.36,0.075,-999.0,8.115847931112196,19.5773138053652,El Mayor-Cucapah,El Centro Array #11
5993,805.0,280.0,7.2,104.9,0.025,-999.0,19.1546479913986,31.070471303575452,El Mayor-Cucapah,El Monte County Park
5994,416.0,280.0,7.2,194.09,0.038,-999.0,15.29169166515345,29.60182190838875,El Mayor-Cucapah,Forest Home - SOSAF Station
5995,335.43,280.0,7.2,224.23,0.025,-999.0,11.4779652764193,37.13438402012455,El Mayor-Cucapah,"Fontana, Arrow Hwy and Bennett"
5996,444.01,280.0,7.2,214.81,0.038,-999.0,20.840104782846097,49.44317505371295,El Mayor-Cucapah,San Bernardino - FS No. 01
5997,322.53,280.0,7.2,218.41,0.05,-999.0,16.53319500912335,40.1032788341727,El Mayor-Cucapah,San Bernardino - Fire Sta. #4
5998,325.97,280.0,7.2,218.74,0.038,-999.0,21.18709323377535,41.49891355030896,El Mayor-Cucapah,San Bernardino - Fire Sta. #9
5999,279.46,280.0,7.2,214.02,0.038,-999.0,17.29350612321865,35.053466853315456,El Mayor-Cucapah,San Bernardino - Fire Sta. #10
6000,316.83,280.0,7.2,211.34,0.038,-999.0,12.04797939619575,36.5046839132186,El Mayor-Cucapah,San Bernardino - Fire Sta. #11
6001,388.63,280.0,7.2,153.08,0.038,-999.0,14.44982840985835,29.91587985975015,El Mayor-Cucapah,Fun Valley
6002,743.0,280.0,7.2,89.69,0.075,-999.0,18.4427603498394,31.686779917921747,El Mayor-Cucapah,"Glamis, Black Mountain Rd"
6003,667.13,280.0,7.2,116.23,0.063,-999.0,22.569201734609848,41.8670699196736,El Mayor-Cucapah,Hinds Plumbing Plant
6004,335.43,280.0,7.2,212.3,0.038,-999.0,22.3081879951633,60.05082672528375,El Mayor-Cucapah,"Highland, Baseline"
6005,202.89,280.0,7.2,36.15,0.075,-999.0,16.1557148309501,59.941659442796094,El Mayor-Cucapah,Holtville Post Office
6006,382.44,280.0,7.2,133.88,0.038,-999.0,7.751545292316775,15.6670021692636,El Mayor-Cucapah,Idyllwild - Kenworthy Fire Sta.
6007,292.12,280.0,7.2,128.58,0.05,-999.0,12.70631169963645,37.4424418746558,El Mayor-Cucapah,Indio - Jackson Road
6008,501.0,280.0,7.2,91.61,0.025,-999.0,19.1860389626629,36.72623846452055,El Mayor-Cucapah,Julian Eagle Mine
6009,845.41,280.0,7.2,147.39,0.05,-999.0,13.89625775521255,20.65049257277815,El Mayor-Cucapah,Idyllwild - Keenwild Fire Sta.
6010,389.87,280.0,7.2,223.66,0.038,-999.0,25.8834953074521,83.4579576531792,El Mayor-Cucapah,Kerckhoff Marine Laboratory
6011,426.21,280.0,7.2,216.61,0.05,-999.0,19.8675133049255,41.20052404317855,El Mayor-Cucapah,San Bernardino - Lincoln School
6012,244.74,280.0,7.2,233.46,0.025,-999.0,16.5796933834132,60.8651420357148,El Mayor-Cucapah,"Fountain Valley, I-5"
6013,276.25,280.0,7.2,27.81,0.025,-999.0,15.311379300905,51.82148671880515,El Mayor-Cucapah,El Centro - Meadows Union School
6014,298.71,280.0,7.2,105.96,0.075,-999.0,17.45769571322415,50.671483201382,El Mayor-Cucapah,Mecca Fire Station
6015,338.28,280.0,7.2,141.49,0.038,-999.0,23.0809842950916,75.14832451063695,El Mayor-Cucapah,Mirage
6016,335.43,280.0,7.2,225.19,0.025,-999.0,25.141950546638952,52.3797289443829,El Mayor-Cucapah,"Mira Loma, I-15 and Riverside"
6017,348.03,280.0,7.2,209.95,0.05,-999.0,18.53706936987095,42.9826575766556,El Mayor-Cucapah,San Bernardino - Montecito Mem
6018,396.41,280.0,7.2,172.98,0.038,-999.0,7.245213639774235,19.5963504299974,El Mayor-Cucapah,Morongo Valley Fire Station
6019,377.0,280.0,7.2,174.98,0.038,-999.0,9.853671171813843,20.80614896613845,El Mayor-Cucapah,Mission Creek
6020,244.0,280.0,7.2,170.78,0.025,-999.0,17.2006984790719,59.2845921643448,El Mayor-Cucapah,Mt. San Jacinto Campus
6021,380.64,280.0,7.2,128.75,0.05,-999.0,6.96018858106541,16.1181390474444,El Mayor-Cucapah,Mountain Center - Pine Mtn Rnch
6022,622.32,280.0,7.2,170.24,0.025,-999.0,23.26876254541025,37.33495046051725,El Mayor-Cucapah,"Jodan Farms Nursery, Murrieta"
6023,493.34,280.0,7.2,160.14,0.038,-999.0,14.913842358602349,27.3922634811405,El Mayor-Cucapah,Murietta Hot Springs - Skinner
6024,367.84,280.0,7.2,159.41,0.038,-999.0,8.750825358743029,24.24250849214335,El Mayor-Cucapah,North Palm Springs Fire Sta #36
6025,352.0,280.0,7.2,101.11,0.038,-999.0,29.831470393488047,65.20321765087135,El Mayor-Cucapah,North Shore Salton Sea 2
6026,386.0,280.0,7.2,162.81,0.05,-999.0,17.2450426659579,34.8495700493891,El Mayor-Cucapah,Oceanside - Fire Station No. 1
6027,361.22,280.0,7.2,67.71,0.038,-999.0,10.09838414996615,21.5047593612126,El Mayor-Cucapah,Ocotillo Wells - Veh. Rec. Area
6028,318.11,280.0,7.2,231.49,0.025,-999.0,30.0506720365115,106.9953565547955,El Mayor-Cucapah,Orange (Chapman)
6029,489.0,280.0,7.2,109.62,0.063,-999.0,18.33953192854965,30.210512637871,El Mayor-Cucapah,Otay Lakes Park
6030,417.99,280.0,7.2,190.21,0.038,-999.0,28.109931097928452,60.55058324134645,El Mayor-Cucapah,"Lake Perris, Lake Perris Drive"
6031,724.89,280.0,7.2,124.4,0.038,-999.0,17.02081065707015,30.63164568504405,El Mayor-Cucapah,Anza - Pinyon Flat
6032,465.0,280.0,7.2,129.12,0.025,-999.0,20.466361097048903,44.330758748517155,El Mayor-Cucapah,Palomar
6033,408.2,280.0,7.2,149.66,0.025,-999.0,17.8371317932851,48.37487343537225,El Mayor-Cucapah,Palm Springs Desert Museum
6034,488.0,280.0,7.2,202.87,0.05,-999.0,16.19154429954175,23.99372398995265,El Mayor-Cucapah,Reche Canyon - Olive Dell Ranch
6035,360.0,280.0,7.2,206.92,0.05,-999.0,18.616773899327494,33.0002126537846,El Mayor-Cucapah,"Riverside, UCR campus"
6036,309.0,280.0,7.2,58.24,0.038,-999.0,23.667158239024452,78.03522932890036,El Mayor-Cucapah,Rock Hill
6037,388.24,280.0,7.2,139.63,0.038,-999.0,16.4580768429245,29.3730772459246,El Mayor-Cucapah,"San Diego VA, Bldg. 16"
6038,456.83,280.0,7.2,171.96,0.038,-999.0,28.0071760829745,47.0467403554742,El Mayor-Cucapah,San Jacinto - MWD West Portal
6039,393.0,280.0,7.2,222.81,0.025,-999.0,26.5647255019635,58.2348032502108,El Mayor-Cucapah,Strawberry Peak
6040,420.96,280.0,7.2,203.6,0.025,-999.0,20.9754796061654,50.250672558601394,El Mayor-Cucapah,Saddleback
6041,827.0,280.0,7.2,110.95,0.05,-999.0,18.3673488886126,30.87939228478355,El Mayor-Cucapah,San Diego Road Dept
6042,396.01,280.0,7.2,214.34,0.075,-999.0,18.06932502574195,34.42612111362265,El Mayor-Cucapah,San Bernardino - Serrano School
6043,388.63,280.0,7.2,152.28,0.038,-999.0,15.57932272204465,28.21058375440565,El Mayor-Cucapah,Sky Valley - Fire Station #56
6044,367.18,280.0,7.2,92.03,0.038,-999.0,29.7530282347399,72.98133221150655,El Mayor-Cucapah,Salton Beach
6045,499.0,280.0,7.2,163.07,0.025,-999.0,16.11059929261345,30.2137667629329,El Mayor-Cucapah,"Banning, Hwy 243, San Jacinto"
6046,503.0,280.0,7.2,182.09,0.038,-999.0,25.5386192456431,80.6270649842218,El Mayor-Cucapah,Snow Peak
6047,440.67,280.0,7.2,229.75,0.025,-999.0,21.783376784507,70.52753833608385,El Mayor-Cucapah,Serrano
6048,302.09,280.0,7.2,218.35,0.025,-999.0,14.84944880768385,43.60526378793245,El Mayor-Cucapah,Santiago
6049,698.72,280.0,7.2,203.99,0.025,-999.0,29.52813170707465,50.1272984093308,El Mayor-Cucapah,"Mentone, Greenspot Rd."
6050,333.89,280.0,7.2,142.36,0.075,-999.0,18.73135451345945,49.03686985536565,El Mayor-Cucapah,Thousand Palms Post Office
6051,1100.0,280.0,7.2,111.38,0.038,-999.0,12.0434656915777,53.9708085878951,El Mayor-Cucapah,Toro Canyon
6052,329.42,280.0,7.2,215.07,0.038,-999.0,17.08912756525875,40.6402065977311,El Mayor-Cucapah,"SBVC, Observatory"
6053,495.59,280.0,7.2,228.16,0.063,-999.0,13.1658043476524,22.596882899250247,El Mayor-Cucapah,San Bernardino - N Verdemont Sch
6054,443.86,280.0,7.2,141.99,0.05,-999.0,17.08052400030325,37.21078688084445,El Mayor-Cucapah,Thousand Palms - Vly Preserve
6055,587.0,280.0,7.2,155.46,0.038,-999.0,12.64111904292325,36.89328587908925,El Mayor-Cucapah,West Wide Canyon
6056,387.12,280.0,7.2,198.63,0.038,-999.0,5.038854038386974,21.1787488878189,El Mayor-Cucapah,Mill Creek Ranger Station
6057,362.39,126.0,6.46,26.18,0.125,-999.0,7.257477585273225,12.83861213727395,Big Bear-01,Highland Fire Station
6058,388.63,126.0,6.46,49.35,0.5,-999.0,7.775740379252835,12.4609857531218,Big Bear-01,Fun Valley
6059,396.41,126.0,6.46,27.96,0.25,-999.0,7.750321626984615,11.64744198882085,Big Bear-01,Morongo Valley Fire Station
6060,367.84,126.0,6.46,40.87,0.25,-999.0,8.001463769964506,12.759389510316051,Big Bear-01,North Palm Springs Fire Sta #36
6061,306.37,162.0,5.17,101.15,0.125,-999.0,16.36466243782275,30.4052322578767,"Mohawk Val, Portola",Carson City - Fire Station #1
6062,359.21,162.0,5.17,79.18,0.125,-999.0,5.789988927653415,16.979164884347753,"Mohawk Val, Portola",Sparks - Fire Station #2
6063,492.76,162.0,5.17,74.62,0.125,-999.0,3.11846350646585,11.52454190255758,"Mohawk Val, Portola",Reno - Fire Station #7
6064,489.02,162.0,5.17,70.9,0.15,-999.0,7.832901706474365,15.8843957207485,"Mohawk Val, Portola",Reno - Fire Station #10
6065,480.5,162.0,5.17,67.67,0.125,-999.0,2.87454562854618,10.277464416010886,"Mohawk Val, Portola",Reno - Fire Station #11
6066,362.39,167.0,4.265,56.76,0.39,-999.0,4.740981589457875,11.46668350383565,Yorba Linda,Highland Fire Station
6067,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999
6068,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999,-999
6069,316.83,167.0,4.265,48.66,0.39,-999.0,7.342548699054595,15.8269355051001,Yorba Linda,San Bernardino - Fire Sta. #11
6070,325.97,167.0,4.265,43.88,0.39,-999.0,5.897007841645695,14.1530942702575,Yorba Linda,San Bernardino - Fire Sta. #9
6071,396.01,167.0,4.265,56.7,0.39,-999.0,3.603442574940675,11.0871634245164,Yorba Linda,San Bernardino - Serrano School
6072,322.53,167.0,4.265,50.29,0.39,-999.0,6.561891322187446,14.3981211637818,Yorba Linda,San Bernardino - Fire Sta. #4
6073,279.46,167.0,4.265,48.34,0.39,-999.0,4.741955995228355,13.25787322833545,Yorba Linda,San Bernardino - Fire Sta. #10
6074,330.03,167.0,4.265,40.61,0.39,-999.0,6.833545579947625,18.221963000860853,Yorba Linda,Los Angeles - Acosta Residence
6075,399.8,167.0,4.265,49.76,0.39,-999.0,5.2467367552352595,15.2018954285157,Yorba Linda,La Canada - Wald Residence
6076,414.03,167.0,4.265,43.7,0.39,-999.0,2.5940564675537248,7.260929969171565,Yorba Linda,Lytle Creek Fire Station
6077,378.17,167.0,4.265,2.67,0.39,-999.0,1.1395573943174375,6.78019359656834,Yorba Linda,Olinda - Carbon Canyon Rd
6078,283.54,167.0,4.265,9.65,0.39,-999.0,0.5804589109855965,3.37979148840331,Yorba Linda,Anaheim - Kraemer & La Palma
6079,272.18,167.0,4.265,23.68,0.39,-999.0,5.483023377382709,15.43839507725805,Yorba Linda,Garden Grove - Brookhurst & Westminster
6080,321.11,167.0,4.265,12.17,0.39,-999.0,2.54830422853854,7.5798277138604995,Yorba Linda,Orange - Shaffer & Taft
6081,305.54,167.0,4.265,19.15,0.39,-999.0,3.0743102953460553,14.227271691949351,Yorba Linda,Santa Ana - I5 & 4th St
6082,283.73,167.0,4.265,21.62,0.39,-999.0,6.117801924918821,17.393592507719198,Yorba Linda,Santa Ana - 1st & Franklin
6083,269.5,167.0,4.265,24.61,0.39,-999.0,4.7030858457549005,16.69529731910125,Yorba Linda,Santa Ana - Warner & Greenville
6084,276.81,167.0,4.265,18.93,0.39,-999.0,2.8461407927778852,10.77939047405535,Yorba Linda,Garden Grove - Chapman & West
6085,334.99,167.0,4.265,26.21,0.39,-999.0,7.991731569398166,23.8516091124756,Yorba Linda,Riverside - Hole & La Sierra
6086,331.92,167.0,4.265,19.57,0.39,-999.0,6.444341386893566,14.1204548341425,Yorba Linda,Norco - 1st & Hamner
6087,329.84,167.0,4.265,27.03,0.39,-999.0,7.83064686418548,19.76586452759025,Yorba Linda,Riverside - Limonite & Downey
6088,268.65,167.0,4.265,24.75,0.39,-999.0,8.349744500258026,17.3840145547947,Yorba Linda,Santa Fe Springs - Carmenita
6089,261.07,167.0,4.265,26.86,0.39,-999.0,3.69743451634279,9.291107468337684,Yorba Linda,Santa Fe Springs - Dice & Slauson
6090,309.61,167.0,4.265,32.65,0.39,-999.0,1.803003678512885,9.850612350792408,Yorba Linda,Montebello - Date & Greenwood
6091,267.35,167.0,4.265,39.61,0.39,-999.0,11.6441202029859,23.258745903182,Yorba Linda,Compton - Long Beach & Palmer
6092,275.5,167.0,4.265,37.96,0.39,-999.0,5.397634761150195,15.1274974398079,Yorba Linda,Vernon - I710 & Bandini
6093,243.17,167.0,4.265,28.2,0.39,-999.0,13.750000242177649,23.78225346874655,Yorba Linda,Hawaiian Gardens - 212th & Norwalk Blvd
6094,273.57,167.0,4.265,42.45,0.39,-999.0,7.466060859028805,19.42395351596375,Yorba Linda,LA - MLK Hospital Grounds
6095,275.87,167.0,4.265,43.14,0.39,-999.0,6.518048917536506,17.69146634230855,Yorba Linda,Los Angeles - 103rd & Compton
6096,274.73,167.0,4.265,29.48,0.39,-999.0,5.894454117567275,12.58988761014565,Yorba Linda,Downey - Florence & I605
6097,266.9,167.0,4.265,31.05,0.39,-999.0,14.6119874334813,24.68835705596505,Yorba Linda,Lakewood - Del Amo & Palo Verde
6098,399.45,167.0,4.265,20.63,0.39,-999.0,1.832045558951895,8.211615050930146,Yorba Linda,Whittier - Scott & Whittier
6099,281.94,167.0,4.265,34.62,0.39,-999.0,3.549687294427005,11.296243788561856,Yorba Linda,Bell Gardens - Garfield & Florence
6100,243.55,167.0,4.265,32.02,0.39,-999.0,8.837505226175464,21.313373742728,Yorba Linda,Long Beach - Los Coyotes & Palo Verde
6101,315.63,167.0,4.265,35.31,0.39,-999.0,7.64695372230976,24.111513941974252,Yorba Linda,Long Beach - Los Coyotes & Stearns
6102,383.27,167.0,4.265,22.55,0.39,-999.0,4.16591401866354,11.013162121365893,Yorba Linda,La Verne - Wheeler & Ruggles
6103,345.88,167.0,4.265,19.39,0.39,-999.0,1.9345341565295264,8.16911977468845,Yorba Linda,West Covina - Cortez & Citrus
6104,378.45,167.0,4.265,58.57,0.39,-999.0,3.1232121642195896,9.36056727049632,Yorba Linda,Phelan - Sheep Creek & Phelan Rd
6105,351.45,167.0,4.265,22.71,0.39,-999.0,0.6297517484456345,2.36336473642208,Yorba Linda,Upland - 13th & Benson
6106,342.5,167.0,4.265,26.15,0.39,-999.0,4.44981105099916,13.2237791140416,Yorba Linda,Mira Loma - Mission&San Sevaine
6107,332.35,167.0,4.265,36.99,0.39,-999.0,1.5393953212354845,8.14559684056935,Yorba Linda,Fontana - Citrus & Baseline
6108,384.44,167.0,4.265,15.03,0.39,-999.0,1.145844043956017,3.922693003792745,Yorba Linda,Pomona - 4th & Locust FF
6109,306.76,167.0,4.265,22.69,0.39,-999.0,5.694261874570805,16.34078655431385,Yorba Linda,West Covina - I10 & Pacific Ave
6110,314.48,167.0,4.265,48.85,0.39,-999.0,4.58862518424567,13.325343184457347,Yorba Linda,San Bernardino - Mtn Vw & Clstr
6111,368.88,167.0,4.265,15.68,0.39,-999.0,3.73979558949046,8.738907166398949,Yorba Linda,Pomona - Orange Grove & Fairplex
6112,336.6,167.0,4.265,20.71,0.39,-999.0,2.8948170288878,10.90708287037737,Yorba Linda,La Puente - Amar & Hacienda
6113,332.35,167.0,4.265,19.48,0.39,-999.0,3.256639121560045,7.46660898581852,Yorba Linda,Ontario - 4th & Mountain
6114,352.55,167.0,4.265,22.14,0.39,-999.0,1.2614742888317951,6.572822338052815,Yorba Linda,Ontario - I10 & 4th
6115,584.0,167.0,4.265,53.29,0.39,-999.0,1.7123503642184894,8.427716396752325,Yorba Linda,San Bernardino - Highland & Rosa
6116,328.6,167.0,4.265,47.77,0.39,-999.0,6.1878352542281,14.16151788922255,Yorba Linda,San Bernardino - Medical Center
6117,325.13,167.0,4.265,38.16,0.39,-999.0,6.623803222227735,16.7249929819743,Yorba Linda,Rialto - I10 & Cedar
6118,329.24,167.0,4.265,36.91,0.39,-999.0,2.757581470393625,9.774849030483464,Yorba Linda,Fontana - Arrow & Sierra
6119,355.02,167.0,4.265,22.32,0.39,-999.0,1.755922304395305,7.554808851756015,Yorba Linda,Claremont - Hwy 30 & Towne
6120,332.51,167.0,4.265,19.48,0.39,-999.0,0.6014292771730945,4.45744691848973,Yorba Linda,Pomona - Garey & Bonita
6121,340.81,167.0,4.265,41.63,0.39,-999.0,1.994856371509725,10.89011984099965,Yorba Linda,Los Angeles - Whittier & Euclid
6122,283.14,167.0,4.265,42.86,0.39,-999.0,4.527991243006785,12.0287801284756,Yorba Linda,Vernon - 38th & Santa Fe
6123,349.43,167.0,4.265,39.24,0.39,-999.0,2.4547860724766197,10.408444191441385,Yorba Linda,LA - Obregon Park
6124,413.39,167.0,4.265,53.79,0.39,-999.0,7.109689482074614,16.8827055339863,Yorba Linda,Hollywood - Franklin & Bronson
6125,337.71,167.0,4.265,46.45,0.39,-999.0,7.201480512026005,17.12186410328265,Yorba Linda,Los Angeles - 1st & Figueroa
6126,261.45,167.0,4.265,29.15,0.39,-999.0,0.460980471539262,4.92778498228252,Yorba Linda,Pico Rivera - Durfee & Whittier
6127,299.65,167.0,4.265,45.48,0.39,-999.0,4.93918073343007,14.5744148181488,Yorba Linda,Los Angeles - 7th & San Julian
6128,162.09,176.0,6.61,300.33,0.038,-999.0,46.55546571490051,66.4561169254817,"Tottori, Japan",AIC001
6129,406.57,176.0,6.61,315.34,0.038,-999.0,10.5296393398405,39.4122077130515,"Tottori, Japan",AIC002
6130,144.37,176.0,6.61,299.13,0.038,-999.0,43.4333910997074,72.92003929143385,"Tottori, Japan",AIC003
6131,311.41,176.0,6.61,320.63,0.038,-999.0,69.3973251957854,90.8450748481309,"Tottori, Japan",AIC004
6132,210.75,176.0,6.61,311.01,0.05,-999.0,50.33810934272135,83.35051647353875,"Tottori, Japan",AIC011
6133,193.88,176.0,6.61,328.2,0.125,-999.0,49.94804840987695,87.94916743274766,"Tottori, Japan",AIC012
6134,197.92,176.0,6.61,317.55,0.05,-999.0,23.5194573853542,67.5799897184416,"Tottori, Japan",AIC016
6135,241.15,176.0,6.61,329.4,0.063,-999.0,41.99545901121685,76.66799606658469,"Tottori, Japan",AICH04
6136,301.32,176.0,6.61,313.43,0.063,-999.0,65.81737997716125,133.2380839270875,"Tottori, Japan",AICH05
6137,382.2,176.0,6.61,328.51,0.05,-999.0,29.574722026017255,60.450442649554304,"Tottori, Japan",AICH11
6138,320.67,176.0,6.61,127.83,0.05,-999.0,7.318089372332126,14.773195955500247,"Tottori, Japan",EHM001
6139,621.24,176.0,6.61,134.82,0.038,-999.0,20.196514100871852,31.74584700436695,"Tottori, Japan",EHM002
6140,244.59,176.0,6.61,137.83,0.075,-999.0,14.4398343533418,31.1028055989143,"Tottori, Japan",EHM003
6141,285.34,176.0,6.61,125.63,0.05,-999.0,12.609061186845269,19.83934025537505,"Tottori, Japan",EHM004
6142,358.14,176.0,6.61,156.04,0.038,-999.0,14.2835831951468,29.6598246441009,"Tottori, Japan",EHM005
6143,656.55,176.0,6.61,170.37,0.113,-999.0,9.49108191052572,21.0611948038214,"Tottori, Japan",EHM006
6144,229.54,176.0,6.61,143.93,0.05,-999.0,8.81358353745953,17.40959736938565,"Tottori, Japan",EHM007
6145,277.68,176.0,6.61,160.0,0.063,-999.0,7.980706200911985,23.9940921315056,"Tottori, Japan",EHM008
6146,436.21,176.0,6.61,176.96,0.075,-999.0,21.5039001567766,34.48030281774125,"Tottori, Japan",EHM009
6147,367.75,176.0,6.61,199.35,0.075,-999.0,26.1493454530524,38.95368698056395,"Tottori, Japan",EHM010
6148,271.35,176.0,6.61,208.93,0.05,-999.0,28.993564680604,43.1046979871091,"Tottori, Japan",EHM011
6149,602.1,176.0,6.61,227.03,0.075,-999.0,28.0295123089071,38.7611273001083,"Tottori, Japan",EHM012
6150,658.08,176.0,6.61,229.03,0.075,-999.0,12.192005144554,26.1242450652018,"Tottori, Japan",EHM013
6151,375.88,176.0,6.61,258.09,0.063,-999.0,13.3750841689267,27.658723967594852,"Tottori, Japan",EHM014
6152,365.09,176.0,6.61,191.27,0.075,-999.0,29.3624816864846,43.92093599622925,"Tottori, Japan",EHM015
6153,232.24,176.0,6.61,166.21,0.075,-999.0,15.4086418049641,32.42740676517385,"Tottori, Japan",EHM016
6154,591.16,176.0,6.61,136.41,0.05,-999.0,14.9092176892175,22.50099027537095,"Tottori, Japan",EHMH03
6155,254.35,176.0,6.61,141.16,0.05,-999.0,11.342799777551113,30.11822876106865,"Tottori, Japan",EHMH04
6156,362.14,176.0,6.61,168.77,0.063,-999.0,24.09731145651555,37.194449959919496,"Tottori, Japan",EHMH05
6157,717.22,176.0,6.61,208.68,0.063,-999.0,31.493538183720148,48.498418756095006,"Tottori, Japan",EHMH06
6158,391.43,176.0,6.61,192.39,0.1,-999.0,27.0449137600217,44.22389667770335,"Tottori, Japan",EHMH07
6159,363.85,176.0,6.61,181.88,0.05,-999.0,26.47525668606855,37.2550798165272,"Tottori, Japan",EHMH08
6160,360.21,176.0,6.61,272.78,0.05,-999.0,27.9728175064447,65.8529695504645,"Tottori, Japan",FKI001
6161,365.55,176.0,6.61,252.9,0.063,-999.0,16.80026834055395,51.376508725306195,"Tottori, Japan",FKI002
6162,135.18,176.0,6.61,271.01,0.05,-999.0,30.10122398625795,64.31567794247295,"Tottori, Japan",FKI003
6163,410.8,176.0,6.61,290.49,0.05,-999.0,19.458344396369952,49.5493001573595,"Tottori, Japan",FKI004
6164,371.28,176.0,6.61,261.24,0.063,-999.0,13.5909890233192,34.0860735735803,"Tottori, Japan",FKI005
6165,587.67,176.0,6.61,259.1,0.038,-999.0,11.17394391772915,34.0125295718476,"Tottori, Japan",FKI006
6166,186.23,176.0,6.61,243.13,0.038,-999.0,15.29365515453905,40.43213131207115,"Tottori, Japan",FKI007
6167,200.85,176.0,6.61,227.68,0.063,-999.0,16.13363660582825,46.5054276449133,"Tottori, Japan",FKI008
6168,163.21,176.0,6.61,212.67,0.075,-999.0,16.705120429696052,35.04960260498525,"Tottori, Japan",FKI009
6169,214.35,176.0,6.61,194.66,0.1,-999.0,19.8369644910954,41.6870271236876,"Tottori, Japan",FKI010
6170,715.76,176.0,6.61,284.42,0.05,-999.0,31.5240312269477,50.91155407283805,"Tottori, Japan",FKIH01
6171,342.86,176.0,6.61,252.81,0.05,-999.0,26.336258665694153,41.60718514534995,"Tottori, Japan",FKIH02
6172,760.04,176.0,6.61,307.72,0.038,-999.0,30.6631663807309,64.70539022905061,"Tottori, Japan",FKIH03
6173,300.0,176.0,6.61,224.63,0.05,-999.0,32.84649908986065,50.5457773495657,"Tottori, Japan",FKIH04
