RSN,Vs30,EQID,Magnitude,Rjb,Lowest Usable Freq - Ave. Component (Hz),Tp,Duration_5_75,Duration_5_95
321,382.12,75.0,5.31,7.14,0.25,-999.0,2.932794078253055,8.780288267485835
322,274.73,76.0,6.36,23.78,0.1,-999.0,4.664180136853846,12.12535779110735
323,359.03,76.0,6.36,55.05,0.163,-999.0,11.77175567789635,32.9834588254319
324,326.64,76.0,6.36,42.76,0.188,-999.0,9.8392775221253,25.08278365652695
325,522.74,76.0,6.36,41.99,0.163,-999.0,9.09486066964015,23.093115248629353
326,173.02,76.0,6.36,43.83,0.188,-999.0,7.81753468967011,17.2041847976855
327,397.36,76.0,6.36,40.01,0.25,-999.0,7.567279815979415,19.929176674298148
328,230.57,76.0,6.36,44.82,0.188,-999.0,7.145310166446425,21.441242626385048
329,283.38,76.0,6.36,46.73,0.188,-999.0,7.61104639296034,20.65375790040265
330,410.4,76.0,6.36,45.49,0.175,-999.0,5.0845723172032145,13.17212691332605
331,236.59,76.0,6.36,47.88,0.275,-999.0,5.485355936160345,16.55116300166255
332,251.57,76.0,6.36,49.4,0.188,-999.0,5.85956709731777,17.481247128049702
333,256.82,76.0,6.36,50.98,0.225,-999.0,7.154965111846115,18.9771324417274
334,178.27,76.0,6.36,41.04,0.15,-999.0,12.9302705120441,25.210088254750602
335,372.73,76.0,6.36,30.34,0.288,-999.0,8.02055749971996,19.107718878011397
336,541.73,76.0,6.36,27.1,0.25,-999.0,4.11459827390492,12.3729879312504
337,265.21,76.0,6.36,27.96,0.25,-999.0,8.790430699674324,18.09225274027835
338,246.07,76.0,6.36,28.11,0.163,-999.0,4.659874909675075,11.267959222781695
339,307.59,76.0,6.36,28.0,0.25,-999.0,7.931726676835895,17.3999110250232
340,384.26,76.0,6.36,26.2,0.288,-999.0,6.02742908295278,11.75006922055465
341,294.26,76.0,6.36,37.92,0.188,-999.0,8.038020577185025,30.72635971095515
342,211.74,76.0,6.36,36.14,0.125,-999.0,6.746364489888865,20.6489732522728
343,220.75,76.0,6.36,33.42,0.163,-999.0,9.642648745294515,23.81252812929225
344,266.65,76.0,6.36,31.64,0.163,-999.0,9.325064579795054,25.1092846802919
345,297.46,76.0,6.36,29.91,0.188,-999.0,7.838118036697915,19.4312294612287
346,308.84,76.0,6.36,28.58,0.175,-999.0,5.16487011755869,11.58445365404095
347,372.26,76.0,6.36,30.43,0.15,-999.0,7.98391101569867,18.8099786115553
348,214.43,76.0,6.36,35.04,0.163,-999.0,9.737223824143435,20.862242998356848
349,360.92,76.0,6.36,31.85,0.25,-999.0,5.978397881027805,12.270448845812851
350,290.5,76.0,6.36,35.93,0.088,-999.0,8.97258673355209,22.8287672953409
351,450.61,76.0,6.36,28.72,0.25,-999.0,5.20947820519545,14.606766243804199
352,510.92,76.0,6.36,38.1,0.15,-999.0,3.3459720605863748,12.8888719442245
353,421.2,76.0,6.36,40.13,0.163,-999.0,9.249128000326145,24.56502124360155
354,441.37,76.0,6.36,42.72,0.225,-999.0,12.22959980369285,26.80035455203525
355,232.44,76.0,6.36,47.04,0.25,-999.0,8.72599672130227,25.73430601397925
356,566.33,76.0,6.36,35.29,0.288,-999.0,5.67817620268497,18.7705333827219
357,565.08,76.0,6.36,32.81,0.15,-999.0,5.135671478218615,11.585761877133748
358,492.43,76.0,6.36,30.3,0.188,-999.0,5.425190713178795,14.478467586978251
359,381.27,76.0,6.36,24.83,0.288,-999.0,3.7350142306968346,10.822282395221599
360,284.21,76.0,6.36,27.72,0.263,-999.0,8.566069589702984,15.4827379228461
361,467.76,76.0,6.36,22.66,0.25,-999.0,-999.0,-999.0
362,438.74,76.0,6.36,29.01,0.288,-999.0,8.002115847698459,14.025888875696051
363,308.87,76.0,6.36,30.91,0.263,-999.0,7.158934367315185,16.1972977435413
364,386.19,76.0,6.36,33.28,0.288,-999.0,5.61653742969156,17.2668919856299
365,320.39,76.0,6.36,35.85,0.1,-999.0,-999.0,-999.0
366,392.24,76.0,6.36,39.94,0.25,-999.0,8.406166391219205,20.871246389384602
367,257.38,76.0,6.36,7.69,0.288,-999.0,4.818593651575355,9.969319970553435
368,257.38,76.0,6.36,7.69,0.175,-999.0,4.24665035788618,8.612589830361145
369,648.09,76.0,6.36,25.98,0.25,-999.0,4.329381885628035,13.40627121190795
370,467.03,77.0,5.09,24.23,0.163,-999.0,7.291176227999465,13.165614378099999
371,463.2,77.0,5.09,1.7,1.25,-999.0,0.36270699666176553,1.1914478616128914
372,478.63,77.0,5.09,1.41,0.625,-999.0,0.3815006235089665,1.1705268167587
373,478.63,77.0,5.09,1.41,0.625,-999.0,0.41649467719481104,1.3341527692086301
374,352.2,77.0,5.09,10.89,0.375,-999.0,2.955946603424955,5.09516952350364
375,286.41,77.0,5.09,9.45,0.625,-999.0,0.43661336484712654,4.81422213437525
376,274.15,77.0,5.09,11.35,0.375,-999.0,0.6909575264303786,8.333194636738636
377,486.67,77.0,5.09,3.55,0.25,-999.0,1.2572244519063884,4.197734055572635
378,344.17,77.0,5.09,1.1,0.125,-999.0,-999.0,-999.0
379,398.49,77.0,5.09,3.46,0.375,-999.0,0.9407416743731175,2.27252023471546
380,477.09,77.0,5.09,1.1,0.625,-999.0,0.394537273146933,1.1990939538628198
381,474.15,77.0,5.09,0.0,0.875,-999.0,1.0736886891151944,2.645441345227855
382,458.09,77.0,5.09,1.98,0.625,-999.0,0.6349349783311035,1.579640405369445
383,257.38,77.0,5.09,6.51,0.625,-999.0,1.3070030890309856,3.318070228847375
384,481.07,77.0,5.09,4.57,0.125,-999.0,1.1219735887232964,3.410811619005205
385,270.41,77.0,5.09,6.35,0.163,-999.0,1.294098354007645,3.5069951017306646
386,480.32,77.0,5.09,0.32,0.375,-999.0,0.642487402072227,2.259592453286885
387,617.43,77.0,5.09,14.41,1.125,-999.0,8.642171151791846,22.09086161637895
388,246.51,77.0,5.09,6.64,0.125,-999.0,3.161181997596155,8.291383090928214
389,456.13,77.0,5.09,1.89,0.063,-999.0,0.34994420630286605,1.43284960279929
390,287.34,77.0,5.09,14.58,0.5,-999.0,-999.0,-999.0
391,352.2,78.0,5.38,12.89,0.125,-999.0,3.939391592574545,13.6928710250148
392,286.41,78.0,5.38,12.05,0.15,-999.0,6.9108178325383705,15.0959617123812
393,617.43,78.0,5.38,12.77,0.275,-999.0,6.460815413541114,11.396088808554548
394,478.63,79.0,5.18,5.56,0.5,-999.0,1.874214813382825,4.134371599878705
395,478.63,79.0,5.18,5.56,0.288,-999.0,1.88818117404863,4.25995311373414
396,352.2,79.0,5.18,11.26,0.413,-999.0,4.30441655297345,8.49542699989491
397,286.41,79.0,5.18,10.04,0.375,-999.0,2.0946891094231397,6.883965070301455
398,398.49,79.0,5.18,3.4,0.375,-999.0,1.8445542737122,2.75298493636561
399,474.15,79.0,5.18,6.7,0.275,-999.0,2.71709184261199,7.2787919483208
400,474.15,79.0,5.18,6.7,0.25,-999.0,2.60279645766191,6.9959442839768045
401,458.09,79.0,5.18,9.89,0.875,-999.0,2.5021665028693754,4.524054606587555
402,480.32,79.0,5.18,7.18,0.413,-999.0,2.6994817749186346,5.081723504957745
403,617.43,79.0,5.18,12.53,0.375,-999.0,2.227062359880355,8.901999288898045
404,477.25,79.0,5.18,4.16,0.375,-999.0,2.252247622905675,5.38571265057857
405,352.2,80.0,5.77,8.3,0.375,-999.0,4.72417750975628,7.97049609375155
406,286.41,80.0,5.77,7.02,1.0,-999.0,1.802310259151695,7.343519698971235
407,398.49,80.0,5.77,1.99,1.0,-999.0,1.702088807044665,4.41762712880686
408,474.15,80.0,5.77,6.27,0.25,-999.0,3.7308154786132546,8.17653739407169
409,474.15,80.0,5.77,6.27,0.275,-999.0,3.6795245376634247,8.282896167496101
410,458.09,80.0,5.77,7.92,0.1,-999.0,1.846149975447245,6.410087810489025
411,257.38,80.0,5.77,13.16,1.125,-999.0,2.1744481414149,5.149601662890265
412,257.38,80.0,5.77,13.16,0.138,-999.0,2.690575315268355,5.56514026194136
413,480.32,80.0,5.77,7.27,1.0,-999.0,3.28881467619566,5.88199121391497
414,617.43,80.0,5.77,9.75,0.288,-999.0,2.6189246624182703,10.421908633675901
415,477.25,80.0,5.77,3.7,0.125,-999.0,1.3681252937846349,3.8464110292482
416,286.41,81.0,4.89,7.97,0.5,-999.0,0.554069326412003,6.470492899079925
417,617.43,81.0,4.89,9.69,0.5,-999.0,5.41667082746085,19.1324188705651
418,286.41,82.0,5.21,7.31,0.25,-999.0,0.4075567753670275,1.7976422902044946
419,617.43,82.0,5.21,9.79,0.163,-999.0,0.8452959288323285,4.940024606872875
420,463.92,83.0,6.7,65.67,0.75,-999.0,5.94625793463684,9.323749570429104
421,311.75,84.0,5.7,68.02,0.163,-999.0,3.4108602318863053,7.701053501329965
422,311.75,84.0,5.7,68.02,0.188,-999.0,3.291855789790125,7.95804039432436
423,286.41,85.0,5.23,12.68,1.0,-999.0,5.028122270493855,11.87023671392825
424,617.43,85.0,5.23,17.81,1.125,-999.0,4.782968388379065,13.9819429363721
425,309.41,86.0,6.5,95.57,0.163,-999.0,9.292261530111325,14.80433653804345
426,308.39,86.0,6.5,93.17,0.375,-999.0,7.214041957142189,11.2867832092197
427,671.52,86.0,6.5,91.54,0.125,-999.0,3.392261255214335,7.518913822587811
428,275.82,86.0,6.5,95.72,0.125,-999.0,8.19542035637016,13.7389797647025
429,309.41,86.0,6.5,95.42,0.188,-999.0,7.066675600882345,13.96276212152385
430,268.37,86.0,6.5,96.28,0.375,-999.0,4.717695816598355,8.720981949058535
431,308.39,86.0,6.5,94.58,0.163,-999.0,7.356318974626495,11.04024678223455
432,267.67,86.0,6.5,97.16,0.263,-999.0,6.3860752730363295,9.942497858074216
433,314.33,86.0,6.5,94.0,0.375,-999.0,6.937306595284455,9.076759437929919
434,445.66,87.0,6.88,100.22,0.875,-999.0,9.166821265019935,15.52420078679525
435,445.66,87.0,6.88,100.22,0.875,-999.0,8.73649049262993,15.367924307539699
436,279.97,87.0,6.88,82.6,0.163,-999.0,-999.0,-999.0
437,279.97,87.0,6.88,83.0,0.125,-999.0,-999.0,-999.0
438,375.38,87.0,6.88,87.69,0.1,-999.0,-999.0,-999.0
439,279.97,87.0,6.88,84.8,0.125,-999.0,-999.0,-999.0
440,324.2,87.0,6.88,79.59,0.35,-999.0,10.157489213507251,16.9897363094134
441,324.2,87.0,6.88,80.0,0.375,-999.0,10.88181766192945,17.49222286281495
442,468.44,88.0,5.1,16.31,0.1,-999.0,-999.0,-999.0
443,471.53,88.0,5.1,21.03,0.188,-999.0,-999.0,-999.0
444,612.78,88.0,5.1,48.43,0.225,-999.0,-999.0,-999.0
445,356.39,89.0,5.5,3.76,0.25,-999.0,5.249397625827385,10.041414143065936
446,219.8,90.0,6.19,51.68,0.25,-999.0,-999.0,-999.0
447,239.69,90.0,6.19,24.48,0.225,-999.0,22.65200594946065,38.46233960886015
448,488.77,90.0,6.19,3.22,0.163,-999.0,2.110562122945635,6.071010818436715
449,288.62,90.0,6.19,39.08,0.25,-999.0,4.9869947099210705,13.918544245688949
450,462.24,90.0,6.19,23.23,0.125,-999.0,3.8723097109568547,9.067484085735465
451,561.43,90.0,6.19,0.18,0.125,1.071,2.3572956109282703,3.6424943283330897
452,116.35,90.0,6.19,53.89,0.25,-999.0,14.47234013270375,32.7628465002372
453,367.57,90.0,6.19,31.34,0.25,-999.0,20.0775919722088,39.4669039553137
454,729.65,90.0,6.19,14.83,0.375,-999.0,4.870243510591861,8.370908790250455
455,1428.14,90.0,6.19,14.9,0.2,-999.0,5.41160859504216,9.233040683042876
456,270.84,90.0,6.19,13.68,0.25,-999.0,5.761774890836805,14.2291660504293
457,349.85,90.0,6.19,13.01,0.1,-999.0,6.541156520211885,18.23366451984345
458,221.78,90.0,6.19,11.53,0.125,-999.0,7.910998630837115,12.885893932711099
459,663.31,90.0,6.19,9.85,0.163,1.232,3.804582170596415,6.8795819354172245
460,333.85,90.0,6.19,12.06,0.25,-999.0,5.17427192263972,10.046496570975116
461,281.61,90.0,6.19,3.45,0.25,-999.0,8.877117038988004,12.97847791630075
462,198.77,90.0,6.19,30.76,0.088,-999.0,12.157169990211699,21.09896734421705
463,-999.0,90.0,6.19,26.42,0.1,-999.0,9.279341977177204,16.97840359376755
464,215.54,90.0,6.19,26.42,0.125,-999.0,10.857291219006695,23.10243718432285
465,-999.0,90.0,6.19,26.42,0.1,-999.0,10.380956473443149,22.9920945406025
466,-999.0,90.0,6.19,26.42,0.1,-999.0,11.119799181339545,23.266881108324
467,-999.0,90.0,6.19,26.42,0.25,-999.0,9.42905722269222,19.4285990509257
468,262.05,90.0,6.19,63.16,0.25,-999.0,12.173604752131151,29.8439187672955
469,190.14,90.0,6.19,70.93,0.25,-999.0,12.954404692466,24.89861792582445
470,335.5,90.0,6.19,27.15,0.163,-999.0,14.7228444363755,36.43374334908965
471,543.63,90.0,6.19,31.88,0.125,-999.0,10.373758684202802,18.668762389232903
472,543.63,90.0,6.19,31.88,0.125,-999.0,13.30904500371765,21.549777589714
473,347.9,90.0,6.19,28.05,0.163,-999.0,-999.0,-999.0
474,347.9,90.0,6.19,28.05,0.125,-999.0,-999.0,-999.0
475,347.9,90.0,6.19,28.05,0.125,-999.0,-999.0,-999.0
476,713.59,90.0,6.19,45.47,0.25,-999.0,4.61427080883583,8.950562274729524
477,585.04,91.0,5.8,12.8,0.25,-999.0,3.1175547786240196,9.92579806654202
478,266.41,91.0,5.8,49.33,0.375,-999.0,5.942970147050245,11.7183424897942
479,460.31,91.0,5.8,29.71,0.25,-999.0,5.341388291726821,10.8476179831962
480,321.36,91.0,5.8,29.58,0.5,-999.0,6.885308307201485,18.8779583269794
481,475.1,91.0,5.8,45.47,0.5,-999.0,7.567726337069365,13.361004170789101
482,551.3,92.0,5.3,16.57,0.75,-999.0,3.74578802600242,8.202089103196675
483,490.65,92.0,5.3,28.67,0.75,-999.0,7.267343866297595,12.343237912334
484,527.96,93.0,5.0,154.56,0.5,-999.0,2.130583625471255,4.63554608519887
485,359.23,94.0,5.82,21.79,1.25,-999.0,1.2746941115068426,2.7481397844849846
486,309.41,95.0,5.8,41.53,0.288,-999.0,5.24893133041388,11.26305636362385
487,275.82,95.0,5.8,41.54,0.163,-999.0,4.879313166489735,10.07691161691113
488,309.41,95.0,5.8,41.51,0.625,-999.0,6.352574159480236,11.68606428378935
489,268.37,95.0,5.8,41.62,0.25,-999.0,4.297646622085505,7.636653767628385
490,327.61,95.0,5.8,41.5,0.5,-999.0,4.522163998571845,10.280269356955849
491,267.67,95.0,5.8,41.79,0.313,-999.0,7.622425365426755,14.052863316501501
492,314.33,95.0,5.8,41.24,0.288,-999.0,2.39822062721844,2.994919327684655
493,324.55,96.0,5.2,11.61,0.288,-999.0,2.131775464890965,5.46217432022655
494,535.24,96.0,5.2,43.38,0.875,-999.0,4.530239364905045,8.523596929866125
495,605.04,97.0,6.76,2.48,0.125,-999.0,7.085122709165005,7.4241489951034705
496,605.04,97.0,6.76,0.0,0.125,-999.0,-999.0,-999.0
497,605.04,97.0,6.76,4.93,0.25,-999.0,4.86400335080626,5.94244018476981
498,-999.0,98.0,5.45,13.11,0.125,-999.0,9.759316601221041,19.99556996483915
499,215.54,98.0,5.45,13.11,0.1,-999.0,8.142049427745295,20.5000347015159
500,-999.0,98.0,5.45,13.11,1.125,-999.0,-999.0,-999.0
501,608.67,98.0,5.45,11.15,0.25,-999.0,3.8363428801398154,10.4984332995097
502,281.61,99.0,5.6,12.37,0.25,-999.0,2.051813841659398,7.34146447269408
503,309.41,100.0,6.32,58.69,0.125,-999.0,2.86123727078364,13.25767712196445
504,308.39,100.0,6.32,55.96,0.125,-999.0,1.65605431270872,8.202498110348374
505,275.82,100.0,6.32,58.88,0.163,-999.0,2.54109253582153,14.312293623650149
506,309.41,100.0,6.32,58.48,0.125,-999.0,5.170497206745885,15.5273958743754
507,268.37,100.0,6.32,59.64,0.15,-999.0,1.6947337821183202,8.31260836666692
508,327.61,100.0,6.32,57.66,0.125,-999.0,1.153346839428435,8.14800310856992
509,267.67,100.0,6.32,60.77,0.125,-999.0,2.96183355147036,19.535893697568497
510,314.33,100.0,6.32,56.71,0.125,-999.0,1.5333613824289651,11.925836340630646
511,680.37,101.0,6.06,38.22,0.375,-999.0,2.54585307887321,6.471338831342955
512,530.89,101.0,6.06,51.91,0.25,-999.0,3.742225418793195,7.53064007301626
513,360.45,101.0,6.06,42.17,0.413,-999.0,4.284799661563145,6.2607095307993355
514,376.91,101.0,6.06,6.84,0.163,-999.0,2.08694263700114,7.5411926503314195
515,274.98,101.0,6.06,52.26,0.288,-999.0,4.615022810476789,9.91772970440882
516,425.17,101.0,6.06,27.21,0.375,-999.0,4.477225817826725,6.794248310064775
517,359.0,101.0,6.06,0.99,0.288,-999.0,-999.0,-999.0
518,388.63,101.0,6.06,12.79,0.288,-999.0,6.074923723793759,10.132531525890329
519,328.09,101.0,6.06,34.48,0.625,-999.0,3.87983600423954,12.4135424393803
520,337.56,101.0,6.06,71.7,0.3,-999.0,8.89945908876763,17.849276666107848
521,407.61,101.0,6.06,29.56,0.538,-999.0,1.85399703304022,5.21518487588853
522,307.54,101.0,6.06,35.34,0.125,-999.0,8.591467458879505,15.98192176819865
523,339.02,101.0,6.06,41.74,0.125,-999.0,11.86664422194385,26.2554584835539
524,379.32,101.0,6.06,23.2,0.375,-999.0,6.2758679922458604,16.3374255656332
525,592.42,101.0,6.06,66.59,1.25,-999.0,4.847814745890475,9.317191338085625
526,331.02,101.0,6.06,32.65,0.413,-999.0,4.39349539421101,12.0340687416033
527,396.41,101.0,6.06,3.62,0.0,-999.0,3.814858493819555,5.88284419214914
528,532.85,101.0,6.06,54.67,0.625,-999.0,4.0734757032955695,9.22588498742396
529,344.67,101.0,6.06,0.0,0.25,-999.0,1.7731652939448899,4.981834634013755
530,312.47,101.0,6.06,10.08,0.25,-999.0,-999.0,-999.0
531,442.7,101.0,6.06,67.38,0.625,-999.0,7.60516239728853,11.7596005769292
532,390.18,101.0,6.06,77.98,0.375,-999.0,-999.0,-999.0
533,389.95,101.0,6.06,64.83,0.75,-999.0,7.85560776570307,15.09958285517
534,447.22,101.0,6.06,22.96,0.25,-999.0,2.112029383384145,8.341333655053816
535,330.74,101.0,6.06,30.71,0.413,-999.0,7.70768044965952,20.8257814139722
536,678.69,101.0,6.06,38.94,0.5,-999.0,6.181637476238385,8.006697470509925
537,659.09,101.0,6.06,16.55,0.625,-999.0,1.8208468772893398,7.574352058155441
538,340.32,101.0,6.06,37.66,0.5,-999.0,3.718494257437025,8.773344321117346
539,416.15,101.0,6.06,64.68,0.25,-999.0,2.664187460613635,14.17092916985185
540,425.02,101.0,6.06,0.0,0.15,-999.0,1.75663424028681,4.4411022809433405
541,537.95,101.0,6.06,48.92,0.75,-999.0,3.747064380291265,10.13040158053734
542,287.87,101.0,6.06,38.01,0.375,-999.0,3.9782070596348147,11.8634677753987
543,370.94,102.0,5.77,24.25,0.25,-999.0,5.29262065688139,17.7869465704357
544,303.47,102.0,5.77,23.38,0.15,-999.0,10.185448058176256,21.114526458459
545,585.12,102.0,5.77,14.99,0.138,-999.0,2.442696617538605,12.800960579192285
546,456.83,102.0,5.77,24.37,0.2,-999.0,3.7112532223491552,15.938294510700398
547,316.19,102.0,5.77,6.07,0.113,-999.0,3.028863323156045,9.985981517814455
548,370.94,103.0,6.19,21.55,0.125,-999.0,5.741339142118701,14.92863224134005
549,303.47,103.0,6.19,14.38,0.125,-999.0,3.330721111724415,14.657207238268398
550,585.12,103.0,6.19,14.97,0.125,-999.0,5.110481512403204,9.659101876904824
551,382.12,103.0,6.19,29.35,0.163,-999.0,7.36058014638749,18.0158245511798
552,456.83,103.0,6.19,22.08,0.213,-999.0,3.053490464787405,9.632476503109984
553,537.16,103.0,6.19,18.3,0.25,-999.0,6.274867396439795,11.8872221942385
554,537.16,103.0,6.19,18.3,0.125,-999.0,6.52319637558163,11.4579565285699
555,529.39,103.0,6.19,34.92,0.25,-999.0,5.109420387874245,10.75918362423571
556,359.23,103.0,6.19,28.2,1.25,-999.0,6.759564921824785,11.3643309979266
557,467.62,103.0,6.19,50.92,0.288,-999.0,5.992592232249624,17.5632337439281
558,316.19,103.0,6.19,6.44,0.125,-999.0,2.41009704553139,7.14250068356875
559,303.47,104.0,5.65,24.3,0.288,-999.0,3.20482185914614,16.605712111657798
560,585.12,104.0,5.65,10.69,0.375,-999.0,4.205988376075945,9.3711132163766
561,316.19,104.0,5.65,13.78,0.163,-999.0,2.3701043282938548,9.17785565082637
562,303.47,105.0,5.44,23.99,0.163,-999.0,2.366833823034035,15.209552431838748
563,316.19,105.0,5.44,8.88,0.175,-999.0,7.276034955981915,16.500489218438048
564,382.21,106.0,6.2,6.45,0.163,-999.0,1.72403787690869,5.5601791610373255
565,382.21,107.0,5.4,4.0,0.25,-999.0,0.8990746605335035,3.45036938520414
566,382.21,107.0,5.4,4.0,0.163,0.7896,0.9307095918662489,2.3990490937335602
567,393.96,107.0,5.4,7.96,0.288,-999.0,8.585190043058375,17.92069505191705
568,489.34,108.0,5.8,2.14,0.125,0.805,1.130319184720824,3.681603750803015
569,455.93,108.0,5.8,3.71,0.125,1.127,1.4647047102810946,5.56477901834274
570,309.41,109.0,7.3,56.01,0.1,-999.0,12.109915455269,23.7365103767059
571,308.39,109.0,7.3,53.31,0.125,-999.0,9.175621523511396,18.49162775043725
572,671.52,109.0,7.3,51.35,0.1,-999.0,7.136035744619785,11.8680231272801
573,275.82,109.0,7.3,56.18,0.1,-999.0,11.62440714745835,22.0223079574606
574,309.41,109.0,7.3,55.82,0.1,-999.0,12.062531509060449,24.377510636165702
575,268.37,109.0,7.3,56.87,0.063,-999.0,10.425839259652095,18.27229938053
576,327.61,109.0,7.3,55.11,0.1,-999.0,10.138967088455331,19.52770176948005
577,267.67,109.0,7.3,57.9,0.1,-999.0,9.794650272004505,23.6119130870698
578,285.09,109.0,7.3,57.13,0.125,-999.0,9.695805713630754,19.85490105962745
579,288.24,109.0,7.3,55.18,0.1,-999.0,9.879274945025148,20.183535090727
580,293.46,109.0,7.3,53.99,0.125,-999.0,9.152913998367861,17.40147902418
581,314.33,109.0,7.3,54.17,0.125,-999.0,9.49812944918665,19.404793322628997
582,357.43,109.0,7.3,54.8,0.1,-999.0,12.127247633395651,29.5233375208069
583,320.11,109.0,7.3,56.94,0.1,-999.0,10.12796623647943,22.5454996145282
584,303.36,109.0,7.3,58.0,0.1,-999.0,10.428955632694151,21.71315161552895
585,471.53,110.0,5.5,3.43,0.163,-999.0,1.4684156404076,3.724873712522765
586,490.25,111.0,6.6,68.74,0.75,-999.0,8.95505192918103,12.48457330844585
587,551.3,111.0,6.6,16.09,0.25,-999.0,3.8162987895265648,7.407706837443435
588,551.3,112.0,5.8,22.97,0.375,-999.0,4.989263996566405,9.955809354331826
589,549.75,113.0,5.99,1.67,0.413,-999.0,2.11648748774036,5.46193932836611
590,375.16,113.0,5.99,8.72,0.263,-999.0,2.2723629166113453,6.32226440883303
591,269.29,113.0,5.99,25.81,0.7,-999.0,6.26578378678951,13.72169174352695
592,367.53,113.0,5.99,4.53,0.2,-999.0,2.245993506641155,6.782579080341065
593,297.71,113.0,5.99,32.56,0.288,-999.0,5.1905422673062755,13.323134703827101
594,544.68,113.0,5.99,4.34,0.1,-999.0,4.7893026162941705,10.197791203743826
595,267.13,113.0,5.99,10.31,0.12,-999.0,2.822951055031575,9.296854763009346
596,545.66,113.0,5.99,25.91,0.33,-999.0,3.6541814926050646,10.766032286436634
597,355.81,113.0,5.99,29.09,0.23,-999.0,4.543556388203,12.466639918948404
598,550.11,113.0,5.99,22.5,1.0,-999.0,3.80889936355146,9.42839234829267
599,322.75,113.0,5.99,18.39,0.2,-999.0,-999.0,-999.0
600,437.5,113.0,5.99,19.11,0.25,-999.0,1.6778854999232449,7.998383698737095
601,437.5,113.0,5.99,19.12,0.25,-999.0,4.037141643485295,11.99086220537405
602,320.57,113.0,5.99,20.37,0.3,-999.0,3.161047756919135,9.459864242590161
603,403.72,113.0,5.99,52.76,0.3,-999.0,7.30849481195842,16.01549553199795
604,267.49,113.0,5.99,45.98,0.3,-999.0,5.3364910095560205,13.007173843979999
605,325.6,113.0,5.99,44.88,0.4,-999.0,3.428150671504055,8.906651596464151
606,235.0,113.0,5.99,22.57,0.625,-999.0,1.9705863585514949,7.057423055853545
607,305.14,113.0,5.99,29.85,0.2,-999.0,11.82073292756995,21.724094000335597
608,160.58,113.0,5.99,26.3,0.22,-999.0,7.09620552162787,14.5167895253457
609,421.05,113.0,5.99,62.56,0.275,-999.0,8.256763058789055,16.7164365776961
610,450.28,113.0,5.99,70.04,0.538,-999.0,6.904127513384065,12.80023253630705
611,266.9,113.0,5.99,18.32,0.3,-999.0,1.91620982264998,8.19441519179087
612,346.62,113.0,5.99,13.58,0.13,-999.0,6.886722470256155,18.54340743552915
613,324.79,113.0,5.99,9.49,0.15,-999.0,4.492905124263515,13.7163762988021
614,245.06,113.0,5.99,14.9,0.13,-999.0,1.728155056259735,6.669381164937145
